"road_num","Month","Day","Hour","Minute","weekday","temperature","precipitation","current_luminosity","thunderstorm","magnitude_of_delay_desc","wind_speed","speed_diff"
3,4,20,23,40,6,17,0,0,0,0,3,0.692307692307692
4,4,20,23,40,6,17,0,0,0,0,3,1
1,4,21,0,0,7,16,0,0,0,0,2.75,1
2,4,21,0,0,7,16,0,0,0,0,2.75,1
3,4,21,0,0,7,16,0,0,0,0,2.75,1
4,4,21,0,0,7,16,0,0,0,0,2.75,1
1,4,21,0,20,7,16,0,0,0,0,2.5,1
2,4,21,0,20,7,16,0,0,0,0,2.5,1
3,4,21,0,20,7,16,0,0,0,0,2.5,1
4,4,21,0,20,7,16,0,0,0,0,2.5,1
1,4,21,0,40,7,15,0,0,0,0,2,1
2,4,21,0,40,7,15,0,0,0,0,2,1
3,4,21,0,40,7,15,0,0,0,0,2,1
4,4,21,0,40,7,15,0,0,0,0,2,1
1,4,21,1,0,7,15,0,0,0,0,2,1
2,4,21,1,0,7,15,0,0,0,0,2,1
3,4,21,1,0,7,15,0,0,0,0,2,0.769230769230769
4,4,21,1,0,7,15,0,0,0,0,2,1
1,4,21,1,20,7,16,0,0,0,0,2,1
2,4,21,1,20,7,16,0,0,0,0,2,1
3,4,21,1,20,7,16,0,0,0,0,2,1
4,4,21,1,20,7,16,0,0,0,0,2,1
1,4,21,1,40,7,16,0,0,0,0,2,1
2,4,21,1,40,7,16,0,0,0,0,2,1
3,4,21,1,40,7,16,0,0,0,0,2,0.58974358974359
4,4,21,1,40,7,16,0,0,0,0,2,1
1,4,21,2,0,7,16,0,0,0,0,2,1
2,4,21,2,0,7,16,0,0,0,0,2,1
3,4,21,2,0,7,16,0,0,0,0,2,1
4,4,21,2,0,7,16,0,0,0,0,2,1
1,4,21,2,20,7,16,0,0,0,0,2,1
2,4,21,2,20,7,16,0,0,0,0,2,1
3,4,21,2,20,7,16,0,0,0,0,2,1
4,4,21,2,20,7,16,0,0,0,0,2,1
1,4,21,2,40,7,16,0,0,0,0,2,1
2,4,21,2,40,7,16,0,0,0,0,2,1
3,4,21,2,40,7,16,0,0,0,0,2,1
4,4,21,2,40,7,16,0,0,0,0,2,1
1,4,21,3,0,7,16,0,0,0,0,2.25,1
2,4,21,3,0,7,16,0,0,0,0,2.25,1
3,4,21,3,0,7,16,0,0,0,0,2.25,1
4,4,21,3,0,7,16,0,0,0,0,2.25,1
1,4,21,3,20,7,15,0,0,0,0,2.5,1
2,4,21,3,20,7,15,0,0,0,0,2.5,1
3,4,21,3,20,7,15,0,0,0,0,2.5,1
4,4,21,3,20,7,15,0,0,0,0,2.5,1
1,4,21,3,40,7,15,0,0,0,0,3,1
2,4,21,3,40,7,15,0,0,0,0,3,1
3,4,21,3,40,7,15,0,0,0,0,3,1
4,4,21,3,40,7,15,0,0,0,0,3,1
1,4,21,4,0,7,15,0,0,0,0,2.5,1
2,4,21,4,0,7,15,0,0,0,0,2.5,1
3,4,21,4,0,7,15,0,0,0,0,2.5,1
4,4,21,4,0,7,15,0,0,0,0,2.5,1
1,4,21,4,20,7,14,0,0,0,0,2,1
2,4,21,4,20,7,14,0,0,0,0,2,1
3,4,21,4,20,7,14,0,0,0,0,2,1
4,4,21,4,20,7,14,0,0,0,0,2,1
1,4,21,4,40,7,14,0,0,0,0,1,1
2,4,21,4,40,7,14,0,0,0,0,1,1
3,4,21,4,40,7,14,0,0,0,0,1,1
4,4,21,4,40,7,14,0,0,0,0,1,1
1,4,21,5,0,7,14,0,1,0,0,1,1
2,4,21,5,0,7,14,0,1,0,0,1,1
3,4,21,5,0,7,14,0,1,0,0,1,1
4,4,21,5,0,7,14,0,1,0,0,1,1
1,4,21,5,20,7,13,0,1,0,0,1,1
2,4,21,5,20,7,13,0,1,0,0,1,1
3,4,21,5,20,7,13,0,1,0,0,1,1
4,4,21,5,20,7,13,0,1,0,0,1,1
1,4,21,5,40,7,13,0,1,0,0,1,1
2,4,21,5,40,7,13,0,1,0,0,1,0.789473684210526
3,4,21,5,40,7,13,0,1,0,0,1,1
4,4,21,5,40,7,13,0,1,0,0,1,1
1,4,21,6,0,7,13,0,1,0,0,1.25,1
2,4,21,6,0,7,13,0,1,0,0,1.25,1
3,4,21,6,0,7,13,0,1,0,0,1.25,1
4,4,21,6,0,7,13,0,1,0,0,1.25,1
1,4,21,6,20,7,14,0,1,0,0,1.5,1
2,4,21,6,20,7,14,0,1,0,0,1.5,1
3,4,21,6,20,7,14,0,1,0,0,1.5,1
4,4,21,6,20,7,14,0,1,0,0,1.5,1
1,4,21,6,40,7,14,0,1,0,0,2,1
2,4,21,6,40,7,14,0,1,0,0,2,1
3,4,21,6,40,7,14,0,1,0,0,2,1
4,4,21,6,40,7,14,0,1,0,0,2,1
1,4,21,7,0,7,15,0,2,0,0,2,1
2,4,21,7,0,7,15,0,2,0,0,2,1
3,4,21,7,0,7,15,0,2,0,0,2,1
